"col0"
"app/src/components/features/mocksV2/MockEditorIndex/Editor/Header/PasswordPopup/PasswordPopup.tsx:<55,26>--<55,57>~~~set_state_to_assignment_current_value???{varName:inputPassword}"
"app/src/components/features/mocksV2/MockEditorIndex/Editor/index.tsx:<264,28>--<264,39>~~~set_state_to_assignment_current_value???{varName:method}"
"app/src/components/features/rules/RenameGroupModal/index.js:<38,82>--<38,109>~~~set_state_to_assignment_current_value???{varName:groupName}"
"app/src/components/features/rules/RenameGroupModal/index.js:<112,11>--<112,34>~~~set_state_to_assignment_current_value???{varName:groupName}"
"app/src/components/features/rules/RulePairs/Pairs/ResponseRulePair/GraphqlRequestPayload/index.tsx:<85,5>--<85,49>~~~set_state_to_assignment_current_value???{varName:gqlOperationFilter}"
"app/src/components/features/rules/RulePairs/Pairs/ResponseRulePair/GraphqlRequestPayload/index.tsx:<105,5>--<105,70>~~~set_state_to_assignment_current_value???{varName:gqlOperationFilter}"
"app/src/components/features/rules/RulePairs/Pairs/ResponseRulePair/GraphqlRequestPayload/index.tsx:<120,5>--<120,60>~~~set_state_to_assignment_current_value???{varName:gqlOperationFilter}"
"app/src/components/features/rules/RulePairs/Pairs/ResponseRulePair/GraphqlRequestPayload/index.tsx:<137,5>--<137,74>~~~set_state_to_assignment_current_value???{varName:gqlOperationFilter}"
"app/src/components/mode-specific/desktop/MySources/Sources/LaunchButtonDropDown/index.js:<20,7>--<20,31>~~~set_state_to_assignment_current_value???{varName:launchArgsStrInput}"
"app/src/components/mode-specific/desktop/MySources/Sources/LaunchButtonDropDown/index.js:<48,32>--<48,68>~~~set_state_to_assignment_current_value???{varName:launchArgsStrInput}"
"app/src/components/mode-specific/desktop/MySources/Sources/LaunchButtonDropDown/index.js:<50,17>--<50,44>~~~set_state_to_assignment_current_value???{varName:launchArgsStrInput}"
"app/src/componentsV2/modals/CreateWorkspaceModalV2/CreateWorkspaceModal.tsx:<264,26>--<264,57>~~~set_state_to_assignment_current_value???{varName:workspaceName}"
"app/src/features/apiClient/screens/apiClient/components/modals/ApiClientSnippetModal/ApiClientSnippetModal.tsx:<67,51>--<67,73>~~~set_state_to_assignment_current_value???{varName:snippetTypeId}"
"app/src/features/apiClient/screens/apiClient/components/sidebar/components/collectionsList/newRecordNameInput/NewRecordNameInput.tsx:<189,13>--<189,41>~~~set_state_to_assignment_current_value???{varName:recordName}"
"app/src/features/apiClient/screens/environment/components/environmentsList/components/environmentsListItem/EnvironmentsListItem.tsx:<152,26>--<152,62>~~~set_state_to_assignment_current_value???{varName:newEnvironmentName}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<52,5>--<52,33>~~~set_state_to_assignment_current_value???{varName:collectionName}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<53,5>--<53,47>~~~set_state_to_assignment_current_value???{varName:collectionDescription}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<54,5>--<54,36>~~~set_state_to_assignment_current_value???{varName:collectionPath}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<57,7>--<57,27>~~~set_state_to_assignment_current_value???{varName:collectionName}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<58,7>--<58,34>~~~set_state_to_assignment_current_value???{varName:collectionDescription}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<59,7>--<59,27>~~~set_state_to_assignment_current_value???{varName:collectionPath}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<65,7>--<65,36>~~~set_state_to_assignment_current_value???{varName:isCollectionPathValid}"
"app/src/features/mocks/modals/CreateOrUpdateCollectionModalWrapper/CreateOrUpdateCollectionModal/index.tsx:<78,11>--<78,41>~~~set_state_to_assignment_current_value???{varName:isCollectionPathValid}"
