"col0"
"src/Component/Patient Services/MainTable.js:<43,17>--<43,22>~~~add_dot_current"
"src/Component/Patient Services/MainTable.js:<44,54>--<44,59>~~~add_dot_current"
"src/Component/Patient Services/Select.js:<32,9>--<32,19>~~~add_dot_current"
"src/Component/Patient Services/Select.js:<37,51>--<37,61>~~~add_dot_current"
"src/Component/Patient Services/Select.js:<39,13>--<39,23>~~~add_dot_current"
"src/Component/Patient Services/Select.js:<41,52>--<41,62>~~~add_dot_current"
"src/Component/Patient Services/Select.js:<42,49>--<42,59>~~~add_dot_current"
"src/Component/Services/PatientServices.js:<122,11>--<122,18>~~~add_dot_current"
"src/Component/Services/ServicesContextApi.jsx:<141,9>--<141,18>~~~add_dot_current"
"src/Component/Services/ServicesContextApi.jsx:<145,21>--<145,31>~~~add_dot_current"
