"col0"
"src/App.js:<31,1>--<46,1>~~~component_no_props"
"src/Component/Dashboard/Dashboard.jsx:<5,16>--<13,1>~~~component_no_props"
"src/Component/Dashboard/Home.js:<10,1>--<30,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/AdmissionBedRates.js:<6,1>--<136,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/AveragePatientVisited.js:<9,1>--<113,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/GeneralPatientInfo.js:<88,16>--<130,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/HospitalCards.js:<11,1>--<112,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/PatientVisit.js:<7,1>--<94,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/PatientVisitByDepartment.js:<42,1>--<92,1>~~~component_no_props"
"src/Component/Dashboard/Patient Graphs/PatientVisitByGender.js:<6,1>--<90,1>~~~component_no_props"
"src/Component/Doctor Services/DoctorList.js:<8,1>--<80,1>~~~component_no_props"
"src/Component/Doctor Services/DoctorServices.jsx:<6,16>--<14,1>~~~component_no_props"
"src/Component/Doctor Services/DoctorServicesList.js:<5,1>--<29,1>~~~component_no_props"
"src/Component/Doctor Services/ServicesList.js:<6,8>--<96,1>~~~component_no_props"
"src/Component/Doctor Services/ServicesList.js:<99,8>--<194,1>~~~component_no_props"
"src/Component/Doctor Services/ServicesList.js:<197,8>--<292,1>~~~component_no_props"
"src/Component/NavBar/AllFolderRoutes.jsx:<18,16>--<51,1>~~~component_no_props"
"src/Component/NavBar/AllFolderRoutes.jsx:<20,22>--<20,91>~~~component_no_props"
"src/Component/NavBar/CallAll.js:<28,16>--<97,1>~~~component_no_props"
"src/Component/NavBar/CallAll.js:<30,22>--<30,91>~~~component_no_props"
"src/Component/NavBar/NavBar.js:<36,16>--<42,1>~~~component_no_props"
"src/Component/NavBar/Scroll.jsx:<9,16>--<52,1>~~~component_no_props"
"src/Component/Patient Billing/BillingPatient.js:<14,1>--<216,1>~~~component_no_props"
"src/Component/Patient Billing/Date and Time/PatientDate.js:<7,8>--<56,1>~~~component_no_props"
"src/Component/Patient Billing/Date and Time/PatientTime.js:<10,8>--<144,1>~~~component_no_props"
"src/Component/Patient Billing/PatientBilling.jsx:<7,16>--<15,1>~~~component_no_props"
"src/Component/Patient Billing/ServicesCheckbox.js/NeurologyCheckbox.js:<8,16>--<92,1>~~~component_no_props"
"src/Component/Patient Billing/ServicesCheckbox.js/PathologyCheckbox.js:<8,16>--<92,1>~~~component_no_props"
"src/Component/Patient Billing/ServicesCheckbox.js/RadiologyCheckbox.js:<8,16>--<92,1>~~~component_no_props"
"src/Component/Patient Billing/ServicesCheckbox.js/ServicesList.js:<10,8>--<84,1>~~~component_no_props"
"src/Component/Patient Services/EditModal.js:<27,16>--<163,1>~~~component_no_props"
"src/Component/Patient Services/Main.js:<7,1>--<22,1>~~~component_no_props"
"src/Component/Patient Services/PtnServicesContextApi.jsx:<12,8>--<105,1>~~~component_no_props"
"src/Component/Patient Services/Select.js:<8,16>--<76,1>~~~component_no_props"
"src/Component/Patient Services/add.js:<13,16>--<115,1>~~~component_no_props"
"src/Component/Services/AddPatient.js:<14,1>--<129,1>~~~component_no_props"
"src/Component/Services/EditPatientSchedule.js:<11,1>--<145,1>~~~component_no_props"
"src/Component/Services/SearchBar.js:<13,1>--<48,1>~~~component_no_props"
"src/Component/Services/ServicesContextApi.jsx:<58,1>--<172,1>~~~component_no_props"
